order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD404959,ID6197211197,2019-12-16,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1)]",4680,104.36,-37.8148259,144.9270956,25,3614.36,Autumn,True,1.7728,recommended work good,True
ORD201520,ID0257505387,11-06-2019,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 2), ('Candle Inferno', 2)]",24300,71.74,-37.7992886,144.96295690000005,5,23156.74,Winter,False,2.0427,great! there was nothing wrong with the phone at all. it was pretty much new! just put my sim card in and started using it.,True
ORD125720,ID0588236713,2019-11-13,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270,102.08,-37.8111532,144.97339240000005,5,12708.58,Spring,True,0.8946,love my new phone. way better than the s series in my opinion this is the first note i've owned. very pleased.,False
ORD440189,ID0579486531,2019-12-07,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('pearTV', 2)]",25930,71.72,-37.8171479,144.9513388,25,19519.22,Summer,False,0.6238,"love this phone! this is my first smart phone and it's perfect. the keyboard rocks, it's quick and has a great camera. now i am not a phone junkie i don't check fb, play games or tweet with my phone. i only use my phone for talking, texting and checking email. i love it!",True
ORD124836,ID0767752593,2019-04-28,nickolson,"[('iStream', 1), ('Universe Note', 2)]",7050,68.33,-37.8049263,144.969378,15,6060.83,Autumn,False,1.5216,"alcon se, last candy bar 6 dings on the back and edges, flat wake button, but perfect screen and function so far. fast fedex thx! zgear case and tempered protection widely available. runs ios 12.2 😇.",True
ORD196547,ID0844455717,2019-11-21,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175,87.06,-37.82089860000001,144.9475678,0,11262.06,Spring,False,0.9167,"no stating that this phone has the old style charge ... no stating that this phone has the old style charge connection,, of which is not compatible with the latest. meaning- the cord does nt fit into any other amsung device.",False
ORD449650,ID0493873187,2019-03-08,Nickolson,"[('iStream', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",18480,69.57,-37.8066912,144.97079490000004,10,16701.57,Autumn,False,1.3296,"i trust them. wow !!! fast, amazing price for great phone !!! amazing that's all ! buying from yall again.",True
ORD267235,ID0319157168,2019-05-12,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1)]",7770,67.04,-37.8075915,144.9684368,10,7060.04,Autumn,False,1.2288,versa_wayz youtuber i'm a youtuber i would like to review this product for my channel !,True
ORD401179,ID0580000017,2019-10-15,Thompson,"[('pearTV', 2), ('Alcon 10', 1)]",21570,108.74,-37.8055815,144.93152680000003,25,16286.24,Spring,False,1.5785,z3 plus perfect product!! too fast!! perfect seller!!,True
ORD382715,ID0591432781,2019-10-11,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750,74.16,-37.8195027,144.9634796,0,4824.16,Spring,False,0.5434,below par phone phone freezes periodically and blanks out. i like the size and features but that's it. isn't worth the heartache. battery life is below par as well. i cant get a full day on a full battery,True
ORD141007,ID0294627565,2019-04-11,Nickolson,"[('pearTV', 2), ('iStream', 1)]",12770,76.27,-37.8187799,144.96721399999996,5,5701.02,Autumn,True,0.2065,ok. taking screenshot is not comfortable and gets very slow while sharing or browsing.,True
ORD231598,ID3970811103,2019-04-02,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,60.91,-37.811543,144.94593899999995,25,3574.66,Autumn,True,0.1603,"mal teléfono no bloquea pantalla al hablar, tactil falla, y no tiene la velocidad acorde a sus gigas, pero como lo compre y lo trajeron a uruguay nada puedo hacer",False
ORD179776,ID0307587089,2019-05-27,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",7050,50.84,-37.815267,144.95909,15,6043.34,Autumn,False,0.9917,bad phone very bad and i did not get money back.,True
ORD150948,ID4826905590,2019-10-25,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",25900,75.82,-37.8196069,144.9634763,10,23385.82,Spring,False,0.5459,"nice phone poor apps rock solid phone with great camera. even when available some apps are not quite ready.as long as you're not an app collector, this works great.",True
ORD029339,ID0547568737,2019-03-25,Bakers,"[('pearTV', 1), ('iStream', 2), ('Thunder line', 1), ('Alcon 10', 2)]",26690,65.95,-37.8106068,144.98874640000003,5,25421.45,Autumn,True,0.5744,works as promised! came as listed works fine ... about 1 or 2 scratches but i don’t mind... works fine...i had to update it myself but that was ok...go ahead and buy this phone,True
ORD202504,ID3215192047,2019-18-07,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",28995,45.23,-37.8094828,144.94881750000005,25,21791.48,Winter,False,0.387,hang ups and dials during phone conversations phone dials other numbers in the middle of phone conversations and/or hangs up in the middle of calls often.,False
ORD124455,ID0114583003,2019-10-31,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",17950,82.43,144.96643500000005,-37.8166344,15,15339.93,Spring,True,0.3503,"i was sent one with a bad esn, very upset i had to send it ... i was sent one with a bad esn, very upset i had to send it back and order another one.",False
ORD237365,ID2906505250,2019-08-19,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('pearTV', 1), ('Alcon 10', 2)]",35310,62.69,-37.8070765,144.95001499999995,5,33607.19,Winter,True,0.6747,"worst operating system i've ever used this phone, while mechanically sound and has a great battery life, has the worst operating system of any phone i've owned, including flip phones. it's just downright annoying and difficult to use.",False
ORD280812,ID0282825759,2019-09-28,Thompson,"[('pearTV', 2), ('Olivia x460', 1)]",13845,104.82,-37.8019407,144.952397,5,13257.57,Spring,False,1.2833,"great phone this phone is better than i expected, its fast takes great pictures and battery life is amazing. the international gms worked in italy and now in colombia.",True
ORD466554,ID0250933625,2019-10-22,Bakers,"[('pearTV', 2), ('iStream', 2), ('Universe Note', 2), ('iAssist Line', 1)]",22045,111.04,-37.8262541,145.0032041,25,16644.79,Spring,True,1.9408,"overall very good it's kinda glitchy sometimes with apps and i'm a little worried about the charging port. but hey, that's what the insurance is for! overall i'm pretty satisfied. consider that a new phone is like double to triple this so it's not a bad deal",True
ORD051678,ID2143504471,2019-01-24,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('iStream', 1)]",5030,67.78,-37.8152244,144.9489969,10,4594.78,Summer,False,0.3308,candles are an excellent device for all book lovers,True
ORD231826,ID0775941689,2019-07-10,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 1)]",13250,67.83,-37.8066953,144.96250890000005,10,11992.83,Winter,False,1.4623,finger print sensor after the update is much better. great phone for the price. nice screen and pic.,True
ORD363059,ID0361268957,2019-10-20,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130,70.53,-37.7989968,144.97788219999995,25,6168.03,Spring,True,1.9565,have have have,False
ORD252393,ID0589664981,2019-07-09,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1)]",7550,52.64,-37.8213986,144.9548658,10,3157.64,Winter,False,1.1889,"do not buy 3 months after purchase, last week 'no service' shown on alcon , i contacted pear store and they sent my alcon to repair, i got it back yesterday ; alcon worked for a few hours, then 'no service' shown again, can't make call/receive a call; total waste!!!",False
ORD305265,ID0370751503,2019-06-30,Bakers,"[('Toshika 750', 2), ('iStream', 2), ('Universe Note', 1)]",12390,64.46,-37.81294129999999,144.9858829,0,12454.46,Winter,False,0.8852,five stars excellent,True
ORD317608,ID0589449808,2019-03-05,Nickolson,"[('pearTV', 1), ('Alcon 10', 2), ('Toshika 750', 2)]",32850,80.89,-37.8093688,144.97277749999995,15,28003.39,autumn,True,1.0655,dr not bad,True
ORD072908,ID5231691589,2019-04-11,Thompson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Toshika 750', 1), ('iStream', 1)]",9145,82.11,-37.8224885,144.9400214,15,7855.36,Autumn,False,1.2561,awesome quality product! really enjoying the great quality all around on this phone! arrived on time!,True
ORD357969,ID2877343035,2019-08-21,Bakers,"[('iAssist Line', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",7770,64.99,-37.8196323,145.0024895,10,7057.99,Winter,True,1.2482,one star junk,False
ORD416124,ID0588198716,2019-07-22,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",17630,78.16,-37.8121951,144.9738711,15,15063.66,Winter,True,0.8074,really good phone best phone i ever had.,True
ORD196016,ID1037982504,2019-08-11,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Thunder line', 2)]",10905,69.88,-37.8036589,144.962961,5,10429.63,Winter,False,1.7206,my 15 year old is curious about adult material. but with this tablet you can control so much of the content he sees. you can even control how much he learns before watching videos and games.,True
ORD245203,ID0777831779,2019-03-24,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1), ('pearTV', 2), ('Lucent 330S', 1)]",11010,67.11,-37.804139,144.95882780000005,5,10526.61,Autumn,True,1.4043,crappy battery this is my 4th refurbished phone they all sucked the battery dont last 2 hours,False
ORD088267,ID2176972946,2019-03-16,Bakers,"[('pearTV', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('Lucent 330S', 1)]",19030,54.23,-37.8042493,145.01088869999995,5,18132.73,Autumn,False,1.5183,"sim card slot is damaged don't buy from the place name that starts with bay. i bought a universe s6 that had a defective sim card reader. but everything else was fine but you can't use the phone, you'd have no service so what is the point",False
ORD298638,ID1479897567,11-06-2019,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('iAssist Line', 2), ('Toshika 750', 1)]",20030,66.58,-37.8203068,144.9577785,25,15089.08,Winter,False,1.0526,love love love this phone!!! there is absolutely nothing that i don't love about this phone. i recommend it to literally everyone and tell them what a phenomenal deal i got on it through digico ' s verizon upgrade offer!,True
ORD121502,ID1283643433,2019-01-02,Nickolson,"[('pearTV', 2), ('iStream', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",18600,86.21,-37.80030470000001,144.9657194,0,18686.21,Summer,False,2.0637,five stars very satisfied.,True
ORD143222,ID0579502235,2019-04-11,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730,65.18,-37.8148461,144.9506248,0,8367.84,Autumn,False,0.3953,fast response which was amazing.  clear concise answers and sound quality is fantastic.  i am still getting used to alexia and have not usde thunder to its full extent.,True
ORD190116,ID0250933623,2019-02-25,Bakers,"[('pearTV', 2), ('Lucent 330S', 2), ('iStream', 1), ('iAssist Line', 2)]",19680,101.1,-37.82275170000001,145.0039638,25,14861.1,Summer,True,1.6142,wonderful wonderful phones and no complains.,True
ORD361530,ID0777789266,2019-16-10,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",12325,76.93,-37.8068271,144.9548986,5,11785.68,Spring,False,0.9475,everything good. had it for 4 months. everything good.,True
ORD296626,ID0711331402,2019-09-18,Thompson,"[('iStream', 1), ('Toshika 750', 1), ('pearTV', 1), ('Thunder line', 1)]",12960,78.54,-37.807157200000006,144.9569305,5,12390.54,Spring,False,1.0626,five stars great job thank you,False
ORD039276,ID6167236682,02-06-2019,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('iStream', 2)]",13780,66.9,-37.8109284,144.9673354,15,11779.9,Winter,False,0.8754,good android phone for 2019 definitely worth the money,True
ORD099501,ID0052450513,2019-06-12,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Toshika 750', 2)]",13270,83.99,-37.7960038,144.93607649999996,10,12026.99,Winter,True,2.0924,my grandson loves it . he was very happy with it .,True
ORD067995,ID0287630676,2019-05-16,Thompson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,79.26,-37.8036348,144.94589950000002,0,9204.26,Autumn,True,1.0114,very nice phone very happy with the phone and the seller - abe's electronics center,True
ORD383894,ID1449431439,2019-09-22,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1)]",17590,72.26,-37.8150714,144.9747437,5,16782.76,Spring,True,0.602,great phone. works on t-mobile network. great phone. despite not being metal it feels very solid. i use this on ultra mobile (tmobile network) and it was trivial to get it working. i really like the lack of bloatware vs a olivia or network branded phone.,True
ORD473850,ID3215191976,2019-05-21,Thompson,"[('Thunder line', 1), ('iStream', 2), ('pearTV', 2)]",15100,51.91,-37.8076972,144.9554438,10,13641.91,Autumn,False,0.9216,"one star no new,retread",False
ORD127805,ID4260094037,2019-10-20,Nickolson,"[('Toshika 750', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",13860,90.32,-37.822615,144.9581003,5,13257.32,Spring,True,1.1019,"beware. according to att this is a ""subsidized phone"" ... beware. according to att this is a ""subsidized phone"" that means that it can't be unlocked for 6 months so you can't use it with another carrier. att has no method for this phone to be used in europe. bottom line:: you can't use it in europe. ruined my european vacation. avoid att.",False
ORD043931,ID2632208067,2019-12-31,Bakers,"[('Thunder line', 1), ('pearTV', 2), ('Candle Inferno', 2), ('iStream', 1)]",33130,60.53,-37.8178994,144.989793,15,13499.03,Summer,False,1.0014,"only works on pre paid account this phone is not supported by a verizon wireless contract plan. you can only use this phone with a pre paid account. this was very disappointing for us. verizon will not activate to our plan because as of july 1st 2018, they are only activating smart phones on their regular consumer contract accounts",False
ORD223334,ID3215106462,2019-05-14,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Lucent 330S', 2)]",29000,63.1,-37.8104633,144.950248,15,24713.1,Autumn,True,0.3724,"this phone is awful battery life sucks; screen broke too easily with an otterbox case, proximity sensor is messed up. avoid!",False
ORD375906,ID1899315620,2019-07-15,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545,79.02,-37.82339,144.94794,5,5346.77,Winter,True,1.1954,"s8 no manual, no adapter cord. bare phone and charger. but, it did arrive roughly when they said it would, and unlike fry's, they did not mark it backorderd after accepting my order.",False
ORD142404,ID0130043042,2019-01-01,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('Universe Note', 2)]",17720,68.19,-37.8031018,144.9291818,0,17788.19,Summer,False,1.9,"dejo de funcionar la cámara después de un año de utilizar en marzo del año pasado lo compré y me dejo de funcionar la cámara a pesar que le escribir al programador de la cámara y hasta la misma morena google nunca me contestaron, decepcionado del móvil",False
ORD159266,ID2905756476,2019-02-16,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,72.19,-37.8058859,144.950894,15,19973.87,Summer,False,0.8271,"the phone was in great condition. it also works without any issues the phone was in great condition. it also works without any issues, but it did not include a sim card.",True
ORD155458,ID1479897558,2019-08-13,Nickolson,"[('pearTV', 2), ('Olivia x460', 1)]",13845,65.61,-37.8202287,144.9575767,10,12526.11,Winter,False,1.0685,five stars very good and reliable service.,True
ORD102375,ID6202471347,2019-10-20,Nickolson,"[('iStream', 2), ('Alcon 10', 2), ('Thunder line', 2), ('Toshika 750', 1)]",26880,78.66,-37.8224318,144.9790292,5,25614.66,Spring,False,0.9365,"a new windows phone it's beautiful.only windows phone put people first.but the operating system is not perfact, for example this function attentive phone is not available,just like htc 8x, hope next update include this feature.",True
ORD009987,ID0767753106,2019-11-29,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",10895,110.75,-37.8026123,144.9705446,25,8282.0,Spring,True,1.7813,he us happy and so am i just like my dad's old phone. he's happy and so am i.,True
ORD459280,ID6197211468,2019-08-03,bakers,"[('Alcon 10', 1), ('iAssist Line', 1)]",11175,68.54,-37.8129675,144.9336625,0,11243.54,Winter,False,1.1794,"five stars love it, super fast for the price.",True
ORD450806,ID0579408534,2019-08-26,Nickolson,"[('Lucent 330S', 2), ('iStream', 2), ('Candle Inferno', 2)]",3620,73.52,-37.82131079999999,144.9688757,10,3331.52,Winter,False,0.3081,three stars okay,True
ORD297998,ID4735909086,2019-05-10,Thompson,"[('Toshika 750', 2), ('Universe Note', 2), ('iAssist Line', 2)]",19990,65.39,-37.8043289,144.9501428,5,19055.89,Autumn,False,0.9674,"it's perfect for me i love this phone. it meets my requirements totally. i have no need for a smart phone or the cost of a data plan. for what i do, it is all i need.",True
ORD369966,ID0575428927,2019-06-26,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",23490,52.04,-37.8187161,144.98400859999995,0,23542.04,Winter,False,1.2714,one star the device was stolen when it was delivered,False
ORD022949,ID0107156521,2019-09-02,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680,78.6,-37.82398679999999,144.9776707,10,3390.6,Spring,False,0.9327,very good very good,True
ORD408243,ID6167489374,2019-01-14,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",18420,75.2,-37.8121811,144.9578194,0,18495.2,Summer,False,0.947,excellent condition verizon network and refurbished...looked new,True
ORD293366,ID1042174041,2019-01-06,Nickolson,"[('Toshika 750', 2), ('Thunder line', 2), ('iAssist Line', 2)]",17450,80.27,-37.8047703,144.9646829,10,15785.27,Summer,False,1.5974,this is a great digico inferno hd8. i love the size. so much better than my first candle.,True
ORD216922,ID5322615259,2019-09-02,Thompson,"[('iStream', 1), ('pearTV', 2), ('Alcon 10', 1), ('Toshika 750', 1)]",19270,98.32,-37.8043951,144.9203651,15,16477.82,Spring,True,2.5228,most fragile phone ever made do your research and you will see this is the most breakable phone ever. mine cracked twice .... without dropping ... even though i have the olivia case designed to protect it. great phone but that $200 monthly deductible will drive you broke (no pun intended)!,False
ORD111103,ID0767723736,2019-05-26,Nickolson,"[('Candle Inferno', 2), ('iStream', 1), ('Olivia x460', 2), ('Thunder line', 2)]",7820,81.35,-37.80506870000001,144.97232309999995,10,7119.35,Autumn,True,1.5253,"four stars love this phone. it's fast, easy to use and the screen is a good size.",True
ORD214665,ID6167231029,2019-05-11,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('Alcon 10', 2)]",26140,66.43,-37.8138047,144.9574646,5,24899.43,Autumn,False,0.9229,perfect!!! phone was in perfect condition!!!,True
ORD180459,ID4520380453,2019-07-28,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,60.19,-37.8214388,144.9613955,5,19178.94,Winter,True,0.7839,"don't buy for use in uganda i bought this phone for use with a sim in uganda, but it would not connect with the local network. i do not recommend buying it for that location.",False
ORD024772,ID6167265867,2019-12-18,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,71.17,144.9667107,-37.81555820000001,25,5043.67,Summer,False,0.4203,great phone m/a,True
ORD147651,ID0030287517,2019-08-31,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,64.69,-37.7996411,144.9910159,10,7957.69,Winter,True,1.2109,total disappointment!! buyer beware.!!! this phone is not unlocked.. it is a metro pcs phone that in order for them to unlock u have to first be on there network for 180 days.. then they say it will be unlocked..!! sending it back immediately what a disappointment!!!,False
ORD466854,ID6197211193,2019-10-05,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,83.78,-37.8149953,144.9276012,25,7715.03,Spring,False,0.9787,"great i love it, however the speakers sound very odd, however i always use bluetooth, so no big deal.",True
ORD492165,ID1492175302,2019-05-05,Thompson,"[('pearTV', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Olivia x460', 2)]",24195,84.84,-37.8025573,144.9636735,15,20650.59,Autumn,True,1.8441,five stars everything works great!,True
ORD456335,ID3098154911,2019-08-20,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",7405,67.97,-37.8231569,144.9382363,25,5621.72,Winter,False,1.4019,four stars really good product,True
ORD237973,ID1490182710,2019-04-22,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]",6745,65.43,-37.821922,144.97379850000004,25,5124.18,Autumn,False,0.526,love my new phone i had a four year old olivia s4 with a dead battery. the g6 is light years better than my old phone and a lot less expensive than a new olivia s9. i feel like i'm carrying around a computer. now i wish i had ditched the old olivia sooner.,True
ORD016179,ID0571731102,2019-08-30,thompson,"[('Olivia x460', 1), ('iStream', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",7055,66.21,-37.8241345,144.943471,0,7121.21,Winter,False,1.3145,"great phone!!! great phone, beautiful shape, s-pen works perfectly and the new click feature really makes it feel higher-end. the battery is the only downfall...i barely get 3 hours of use out of it when i am playing games or on the internet. otherwise, definitely recommended!",True
ORD218262,ID5109337888,2019-01-22,Nickolson,"[('iStream', 2), ('Lucent 330S', 1)]",1530,98.36,-37.823123,144.9830236,25,1245.86,Summer,True,0.9073,edge i loved the phone but my camera stopped working after 3 days do i returned it. i never use all the gadgets on most points but i was excited about the edge on this one,True
ORD439314,ID3146813285,2019-10-11,Nickolson,"[('Universe Note', 1), ('iAssist Line', 1)]",5675,76.49,144.9769735,-37.8120148,10,5183.99,Spring,False,0.9811,"barrage this phone is no longer made for verizon so i had to search for it because this was the one my husband wanted...he is extremely happy with and would not part with it.its dependable,clear and sturdy for a working person.",True
ORD178383,ID0252588540,2019-06-14,Nickolson,"[('Toshika 750', 1), ('pearTV', 1)]",10630,76.04,-37.82097260000001,144.9762569,25,8048.54,Winter,False,0.6464,"better option than going to the store good phone , a little light but works fine. only bad thing is that doesn't have nfc , the rest works fine.",True
ORD286453,ID5402876214,2019-03-14,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 2), ('Thunder line', 2)]",5975,65.29,-37.8211636,144.9781181,10,21201.79,Autumn,False,0.8058,good quality for the price best phone for pictures and storage for the price. fabulous battery life.,True
ORD168358,ID4520380524,2019-11-17,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('iStream', 1)]",17950,77.31,144.95728530000005,-37.8136573,25,13539.81,Spring,False,0.9051,great buy! i love my alcon 7 plus! it seems brand new!,True
ORD101388,ID0145245938,2019-01-01,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('iStream', 2), ('Alcon 10', 2)]",29460,73.49,-37.8167395,144.9602506,5,28060.49,Summer,False,0.8435,ok phone i loved the style of this phone but the volume was not loud enough even when i turned it alll the way up i also could not hear the text messages i got,True
ORD016716,ID3832253555,2019-12-11,Bakers,"[('Olivia x460', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",11810,102.74,-37.7992427,144.983011,0,11912.74,Summer,True,1.6088,"excellent phone at a great price, quick delivery works like a champ. no issues at all using it on at&t network pre-paid plan. fortunately not one of the 7's which spontaneously combusts.",True
ORD455605,ID2776394281,2019-10-01,thompson,"[('pearTV', 1), ('iAssist Line', 1), ('Alcon 10', 1)]",17485,61.08,-37.8117797,144.96347609999995,5,16671.83,Spring,False,0.9279,bad battery phone came with a battery that had only 52% max capacity. would hold a full charge for about 2 hours before it would shutdown. i would think if you “refurbish” a phone you would replace the battery in it if it was in that poor of a condition.,False
