order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD339405,ID6167191686,2019-10-31,Thompson,"[('pearTV', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",17530.0,86.46,-37.8190188,144.9539293,0.0,17616.46,Spring,True,0.9289,the worst experience bad photos. please help memy phone sucks bad photos bad batter and video. when i say bad they just suck. how can i fix this with the settings or another app? i might have to move to pear. i need this for my job and i have the worst photos and the color is crap.,0.0
ORD388520,ID4418536078,2019-02-22,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Thunder line', 2), ('Olivia x460', 2)]",11560.0,102.87,-37.8026277,144.96328630000005,10.0,10506.87,Summer,True,1.8124,good quality android tablet. also makes a very nice gift.,1.0
ORD494698,ID5957906925,2019-08-07,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Thunder line', 2), ('Olivia x460', 1)]",10335.0,82.32,-37.8059919,144.97348169999995,25.0,7833.57,Winter,True,1.4449,okay not that good--passable for a first phone for the kids. mine was locked to at&t.,1.0
ORD312205,ID0036823672,2019-08-27,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Thunder line', 1), ('Universe Note', 1)]",9315.0,61.96,-37.8201146,144.9522794,10.0,8445.46,Winter,True,0.9466,"i was not a fan of the digico type operating system that is on the tablet. ended up taking it back because it was not what i wanted, not as easy and supportive of games and apps as an android tablet.",0.0
ORD495958,ID0498680831,2019-01-09,Bakers,"[('pearTV', 1), ('Universe Note', 2), ('Toshika 750', 1)]",17530.0,75.94,-37.812476200000006,144.9940134,5.0,16720.95,Summer,False,0.2961,... phone so i was looking for her something and easy to use let's just say she love this phone ... my mom who 60 years old never had a touch screen phone so i was looking for her something and easy to use let's just say she love this phone she's happy i'm happy,1.0
ORD103097,ID0577522582,2019-01-16,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('Alcon 10', 1)]",11430.0,75.94,-37.8219199,144.9725456,25.0,8626.89,Summer,False,0.4542,had to use att could not use verizon sim item was not unlocked att only,0.0
ORD290319,ID6195295690,2019-08-09,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('iStream', 1), ('Olivia x460', 2)]",7390.0,71.98,-37.8245778,145.01118490000005,15.0,6353.48,Winter,False,2.1454,i love how compact it is.,1.0
ORD026846,ID0457777462,2019-04-23,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",6060.0,65.43,-37.82432160000001,144.95159990000005,15.0,5216.43,Autumn,True,1.3565,doesn’t work after few days never again!,0.0
ORD141493,ID5402876189,2019-11-21,Nickolson,"[('iStream', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",10170.0,75.3,-37.8204678,144.9768255,5.0,9736.8,Spring,False,0.6728,great phone i've had the phone for a couple months now. i've been extremely happy with it and haven't had any problems.,1.0
ORD442602,ID0373649829,2019-11-04,Thompson,"[('iAssist Line', 2), ('iStream', 1)]",4600.0,108.23,-37.8091018,144.9293206,0.0,4708.23,Spring,True,1.6107,overall good phone. ease of use knocks it down one ... overall good phone. ease of use knocks it down one star.,1.0
ORD013109,ID2325395487,2019-07-22,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",4635.0,69.27,-37.8081885,144.9600269,10.0,4240.77,Winter,False,1.2441,"were very pleased with it had bought one for myself earlier, and got one for a friend when they needed it. they, as i, were very pleased with it ... and it arrived 2 days early !",1.0
ORD316211,ID0635493548,2019-07-16,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('Universe Note', 1), ('Toshika 750', 2)]",23220.0,76.37,-37.8140636,144.93969140000004,25.0,17491.37,Winter,True,0.667,it's a good phone it's a good phone,1.0
ORD449765,ID0164086163,2019-04-19,Thompson,"[('pearTV', 2), ('Toshika 750', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",28115.0,80.19,-37.8155076,144.9548674,5.0,26789.44,Autumn,True,0.7549,great buy! extremely affordable and in great shape. would absolutely recommend.,1.0
ORD238138,ID2249575577,2019-08-10,Bakers,"[('Candle Inferno', 2), ('pearTV', 1), ('Toshika 750', 2), ('Universe Note', 2)]",22710.0,82.06,-37.8256878,144.99790009999995,25.0,17114.56,Winter,True,1.7624,"product works as listed and works for my needs works great , fits my needs .",1.0
ORD112271,ID0260906808,2019-07-11,Bakers,"[('iStream', 1), ('Candle Inferno', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",11185.0,84.56,-37.8212383,145.011546,15.0,9591.81,Winter,True,1.9038,excellent quality got the phone in excellent conditions like the phone no issues at all,1.0
ORD004263,ID6167191726,2019-06-25,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",12405.0,75.28,-37.8170102,144.96172080000005,5.0,11302.31,Winter,True,0.7108,"gets the job done and mom is happy not having to ""learn"" another phone simple. gets the job done and mom is happy not having to ""learn"" another phone.",1.0
ORD126591,ID0307349677,2019-01-21,Bakers,"[('pearTV', 1), ('Universe Note', 1), ('Toshika 750', 1), ('iStream', 1)]",14230.0,77.12,-37.8101846,144.9809416,5.0,13595.62,Summer,False,1.257,affordable works great!,1.0
ORD080584,ID6167417930,2019-06-22,Thompson,"[('Universe Note', 1), ('pearTV', 1), ('Olivia x460', 2), ('Candle Inferno', 2)]",13070.0,62.55,-37.81553570000001,144.9582629,10.0,11825.55,Winter,True,1.0347,one star not user friendly.,0.0
ORD092744,ID0638044377,2019-06-25,Thompson,"[('pearTV', 2), ('iStream', 2), ('Candle Inferno', 2), ('Toshika 750', 1)]",18100.0,82.31,-37.8163745,144.92899340000002,25.0,13657.31,Winter,True,1.6421,pitchers is very clear i love everything about this phone,1.0
ORD380048,ID0282854783,2019-05-06,Bakers,"[('Alcon 10', 2), ('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 2)]",35830.0,67.66,-37.7995544,145.0101972,15.0,30523.16,Autumn,False,1.756,it is an awesome phone love my phone,1.0
ORD046935,ID5884356130,2019-04-10,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",13755.0,67.89,-37.8239379,144.9379511,0.0,13822.89,Autumn,True,1.4884,one star speaker feature is problematic.,0.0
ORD315054,ID0440051882,2019-08-27,Bakers,"[('iAssist Line', 2), ('Universe Note', 2), ('Lucent 330S', 2), ('pearTV', 2)]",26430.0,63.41,-37.8196857,144.99443019999995,5.0,25171.91,Winter,True,1.0809,one star do not buy this phone. it is a piece of ship. should not ever be sold again,0.0
ORD443897,ID2776664749,2019-12-05,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",14500.0,76.69,-37.8240561,144.9557082,15.0,12401.69,Summer,False,1.3606,wonderful phablet. great phablet. the stylus is a pleasure to use and the battery life lasts a good while even with heavy use. love taking notes with the s note app that was pre-installed. overall i would recommend the note 3 to others.,1.0
